created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 21 12:31:00 +0000 2023;1704835618000572454;"Membuat kebijakan yg bisa menaikkan kemakmuran dan menambah pendidikan, asuransi kesehatan, dan lapangan usaha. Ini harapan masyarakat pada Prabowo.  DelapanSmangat UtkMasaDepan KompakBekerja MenangkanRakyat";0;0;0;0;in;1645626942337732609;1704835618000572454;fariisa77;https://twitter.com/fariisa77/status/1704835618000572454
Thu Sep 21 12:31:00 +0000 2023;1704835617987912184;"Menyiapkan kebijakan yg bisa menghilangkan kemiskinan dan memajukan sekolah, asuransi kesehatan, serta peluang usaha. Ini keinginan rakyat kepada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1549687500708671488;1704835617987912184;Tryandra2;https://twitter.com/Tryandra2/status/1704835617987912184
Thu Sep 21 12:31:00 +0000 2023;1704835617962820069;"Mengadopsi program untuk mengurangi kemiskinan dan memajukan sekolah, asuransi kesehatan, serta kesempatan usaha. Ini keinginan masyarakat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1548247724058849281;1704835617962820069;TitaTitathalia4;https://twitter.com/TitaTitathalia4/status/1704835617962820069
Thu Sep 21 12:31:00 +0000 2023;1704835617920590142;"Membuat program yg bisa menaikkan kemakmuran dan meningkatkan sekolah, asuransi kesehatan, dan lapangan usaha. Ini titipan masyarakat pada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1643439836492369920;1704835617920590142;AfifaahNaisha;https://twitter.com/AfifaahNaisha/status/1704835617920590142
Thu Sep 21 12:31:00 +0000 2023;1704835617883119889;"Menyiapkan kebijakan untuk mengurangi kemiskinan dan memajukan pendidikan, asuransi kesehatan, serta lapangan pekerjaan. Ini keinginan rakyat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1548248273936601090;1704835617883119889;Zahidiqbaal_;https://twitter.com/Zahidiqbaal_/status/1704835617883119889
Thu Sep 21 12:31:00 +0000 2023;1704835617866301840;"Mengadopsi program yg bisa menaikkan kesejahteraan dan menambah pendidikan, asuransi kesehatan, dan peluang pekerjaan. Ini keinginan rakyat kepada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1653609439839281153;1704835617866301840;AbilaRazfan;https://twitter.com/AbilaRazfan/status/1704835617866301840
Thu Sep 21 12:31:00 +0000 2023;1704835617866277272;"Membuat program yg bisa menghilangkan kemiskinan dan menambah pendidikan, asuransi kesehatan, dan lapangan pekerjaan. Ini keinginan masyarakat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1547939159373148161;1704835617866277272;RifkiSalim7;https://twitter.com/RifkiSalim7/status/1704835617866277272
Thu Sep 21 12:31:00 +0000 2023;1704835617832489355;"Menyiapkan program untuk menghilangkan kemiskinan dan memajukan pendidikan, asuransi kesehatan, dan kesempatan pekerjaan. Ini harapan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1547900325461622784;1704835617832489355;TitoAryanto14;https://twitter.com/TitoAryanto14/status/1704835617832489355
Thu Sep 21 12:31:00 +0000 2023;1704835617786388958;"Mengadopsi kebijakan yg bisa menaikkan kesejahteraan dan menambah sekolah, asuransi kesehatan, dan kesempatan usaha. Ini keinginan masyarakat pada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550466770888060930;1704835617786388958;Rikoram86;https://twitter.com/Rikoram86/status/1704835617786388958
Thu Sep 21 12:31:00 +0000 2023;1704835617757212847;"Menyiapkan kebijakan untuk mengurangi kemiskinan dan menambah pendidikan, asuransi kesehatan, dan lapangan usaha. Ini titipan masyarakat kepada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550077250686464000;1704835617757212847;hawa_maulida;https://twitter.com/hawa_maulida/status/1704835617757212847
Thu Sep 21 12:30:01 +0000 2023;1704835371622670400;"Menyiapkan program yg bisa menaikkan kesejahteraan dan meningkatkan pendidikan, asuransi kesehatan, serta peluang pekerjaan. Ini keinginan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1476086920862044161;1704835371622670400;BearrLeo;https://twitter.com/BearrLeo/status/1704835371622670400
Thu Sep 21 12:30:01 +0000 2023;1704835370645377051;"Membuat kebijakan yg bisa mengurangi kemiskinan dan meningkatkan sekolah, asuransi kesehatan, serta lapangan pekerjaan. Ini keinginan masyarakat pada Prabowo  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550095645549408256;1704835370645377051;ParukCemal;https://twitter.com/ParukCemal/status/1704835370645377051
Thu Sep 21 12:30:01 +0000 2023;1704835370511425923;"Menyiapkan kebijakan yg bisa menaikkan kemakmuran dan meningkatkan sekolah, asuransi kesehatan, dan kesempatan pekerjaan. Ini keinginan rakyat pada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1468584837409763330;1704835370511425923;YumiBelvina;https://twitter.com/YumiBelvina/status/1704835370511425923
Thu Sep 21 12:30:01 +0000 2023;1704835370297307375;"Menyiapkan program yg bisa menghilangkan kemiskinan dan meningkatkan sekolah, asuransi kesehatan, serta peluang usaha. Ini harapan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1541955571104256001;1704835370297307375;ireneviviii;https://twitter.com/ireneviviii/status/1704835370297307375
Thu Sep 21 12:30:01 +0000 2023;1704835370188468347;"Mengadopsi program yg bisa menaikkan kemakmuran dan meningkatkan sekolah, asuransi kesehatan, dan kesempatan pekerjaan. Ini harapan masyarakat kepada Prabowo.  DelapanSmangat UtkMasaDepan KompakBekerja MenangkanRakyat";0;0;0;0;in;1472808866115059712;1704835370188468347;RMerduani;https://twitter.com/RMerduani/status/1704835370188468347
Thu Sep 21 12:30:01 +0000 2023;1704835370163302626;"Membuat program yg bisa mengurangi kemiskinan dan menambah pendidikan, asuransi kesehatan, dan peluang usaha. Ini harapan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1541868011392335872;1704835370163302626;AyuuSri_;https://twitter.com/AyuuSri_/status/1704835370163302626
Thu Sep 21 12:30:01 +0000 2023;1704835370066878843;"Membuat kebijakan untuk mengurangi kemiskinan dan menambah pendidikan, asuransi kesehatan, dan lapangan usaha. Ini keinginan rakyat kepada Prabowo.     DelapanSmangat UtkMasaDepan  MajuinNKRI BarengPakbowo";0;0;0;0;in;1469387398899326977;1704835370066878843;sitompul_tio;https://twitter.com/sitompul_tio/status/1704835370066878843
Thu Sep 21 12:30:01 +0000 2023;1704835370033299773;"Mengadopsi kebijakan untuk menghilangkan kemiskinan dan menambah pendidikan, asuransi kesehatan, serta kesempatan usaha. Ini titipan rakyat pada Prabowo  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550754032561823744;1704835370033299773;Faridazahraya;https://twitter.com/Faridazahraya/status/1704835370033299773
Thu Sep 21 12:30:01 +0000 2023;1704835369932652620;"Membuat kebijakan yg bisa mengurangi kemiskinan dan menambah sekolah, asuransi kesehatan, dan kesempatan pekerjaan. Ini harapan masyarakat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1542028927970947073;1704835369932652620;AyuNingsh_;https://twitter.com/AyuNingsh_/status/1704835369932652620
Thu Sep 21 12:30:01 +0000 2023;1704835369814888533;"Membuat kebijakan yg bisa menaikkan kesejahteraan dan meningkatkan pendidikan, asuransi kesehatan, serta peluang usaha. Ini titipan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1541770580118355968;1704835369814888533;adeliasusantii;https://twitter.com/adeliasusantii/status/1704835369814888533
Thu Sep 21 12:30:01 +0000 2023;1704835369626165453;"Membuat program untuk menaikkan kesejahteraan dan meningkatkan pendidikan, asuransi kesehatan, dan kesempatan pekerjaan. Ini titipan masyarakat pada Prabowo.     DelapanSmangat UtkMasaDepan  MajuinNKRI BarengPakbowo";0;0;0;0;in;1484208554508943360;1704835369626165453;FajarFajrian12;https://twitter.com/FajarFajrian12/status/1704835369626165453
Thu Sep 21 12:30:01 +0000 2023;1704835369383202877;"Mengadopsi kebijakan yg bisa menghilangkan kemiskinan dan memajukan sekolah, asuransi kesehatan, dan kesempatan pekerjaan. Ini titipan rakyat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1542140001219407873;1704835369383202877;Agussugaraaa;https://twitter.com/Agussugaraaa/status/1704835369383202877
Thu Sep 21 12:30:00 +0000 2023;1704835368783429934;"Membuat kebijakan untuk menghilangkan kemiskinan dan menambah pendidikan, asuransi kesehatan, serta kesempatan pekerjaan. Ini harapan rakyat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550391451577876481;1704835368783429934;AyepUdo;https://twitter.com/AyepUdo/status/1704835368783429934
Thu Sep 21 12:30:00 +0000 2023;1704835368464335036;"Mengadopsi program untuk mengurangi kemiskinan dan memajukan pendidikan, asuransi kesehatan, serta peluang usaha. Ini keinginan masyarakat pada Prabowo  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550091168712896512;1704835368464335036;carlton_callum;https://twitter.com/carlton_callum/status/1704835368464335036
Thu Sep 21 12:30:00 +0000 2023;1704835368036552805;"Mengadopsi program untuk menaikkan kemakmuran dan menambah pendidikan, asuransi kesehatan, dan peluang usaha. Ini titipan rakyat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1541992106356797441;1704835368036552805;Sviia_ii;https://twitter.com/Sviia_ii/status/1704835368036552805
Thu Sep 21 12:30:00 +0000 2023;1704835367952646536;"Menyiapkan program yg bisa menaikkan kemakmuran dan meningkatkan pendidikan, asuransi kesehatan, serta lapangan pekerjaan. Ini keinginan masyarakat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1551002848321646599;1704835367952646536;deuis_fatma;https://twitter.com/deuis_fatma/status/1704835367952646536
Thu Sep 21 12:30:00 +0000 2023;1704835367894188264;"Membuat kebijakan untuk menaikkan kemakmuran dan meningkatkan sekolah, asuransi kesehatan, serta kesempatan pekerjaan. Ini titipan masyarakat kepada Prabowo  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550393698013564928;1704835367894188264;bakhtiar_bais;https://twitter.com/bakhtiar_bais/status/1704835367894188264
Thu Sep 21 12:30:00 +0000 2023;1704835367671906557;"Menyiapkan program yg bisa mengurangi kemiskinan dan menambah pendidikan, asuransi kesehatan, serta peluang pekerjaan. Ini keinginan masyarakat kepada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1665964350438514695;1704835367671906557;ArsilaClarisa;https://twitter.com/ArsilaClarisa/status/1704835367671906557
Thu Sep 21 12:30:00 +0000 2023;1704835367596372421;"Mengadopsi program untuk mengurangi kemiskinan dan memajukan sekolah, asuransi kesehatan, serta kesempatan usaha. Ini titipan rakyat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1548304044946784256;1704835367596372421;Rahilsiti1;https://twitter.com/Rahilsiti1/status/1704835367596372421
Thu Sep 21 12:30:00 +0000 2023;1704835367202173389;"Menyiapkan kebijakan yg bisa mengurangi kemiskinan dan menambah sekolah, asuransi kesehatan, serta peluang usaha. Ini keinginan masyarakat kepada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1541874338210598912;1704835367202173389;AinunNrl_;https://twitter.com/AinunNrl_/status/1704835367202173389
Thu Sep 21 12:30:00 +0000 2023;1704835366992105522;"Membuat kebijakan yg bisa mengurangi kemiskinan dan menambah pendidikan, asuransi kesehatan, serta kesempatan usaha. Ini harapan rakyat kepada Prabowo.     DelapanSmangat UtkMasaDepan  MajuinNKRI BarengPakbowo";0;0;0;0;in;1551752735909122048;1704835366992105522;Dynhsn;https://twitter.com/Dynhsn/status/1704835366992105522
Thu Sep 21 12:30:00 +0000 2023;1704835366698586573;"Membuat kebijakan untuk menaikkan kemakmuran dan memajukan pendidikan, asuransi kesehatan, dan kesempatan pekerjaan. Ini titipan masyarakat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1542146629066948608;1704835366698586573;GitarSugiono;https://twitter.com/GitarSugiono/status/1704835366698586573
Thu Sep 21 12:30:00 +0000 2023;1704835366652453046;"Membuat kebijakan yg bisa mengurangi kemiskinan dan meningkatkan pendidikan, asuransi kesehatan, serta peluang usaha. Ini harapan masyarakat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1542294639075807233;1704835366652453046;AdikPutri_i;https://twitter.com/AdikPutri_i/status/1704835366652453046
Thu Sep 21 12:30:00 +0000 2023;1704835366598107212;"Membuat kebijakan untuk mengurangi kemiskinan dan memajukan sekolah, asuransi kesehatan, serta lapangan usaha. Ini harapan masyarakat pada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1665970543219347462;1704835366598107212;JihanaDanastri;https://twitter.com/JihanaDanastri/status/1704835366598107212
Thu Sep 21 12:30:00 +0000 2023;1704835366543609957;"Membuat program untuk mengurangi kemiskinan dan meningkatkan pendidikan, asuransi kesehatan, dan kesempatan usaha. Ini keinginan rakyat pada Prabowo. DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1542160141499650048;1704835366543609957;Rendimaulanaaan;https://twitter.com/Rendimaulanaaan/status/1704835366543609957
Thu Sep 21 12:30:00 +0000 2023;1704835366153265373;"Membuat program untuk menaikkan kemakmuran dan meningkatkan sekolah, asuransi kesehatan, serta peluang usaha. Ini keinginan masyarakat kepada Prabowo.  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1548275945962094593;1704835366153265373;Natalie33314;https://twitter.com/Natalie33314/status/1704835366153265373
Thu Sep 21 12:30:00 +0000 2023;1704835366019105140;"Membuat program untuk menaikkan kesejahteraan dan memajukan pendidikan, asuransi kesehatan, dan lapangan usaha. Ini keinginan rakyat kepada Prabowo  DelapanSmangat UtkMasaDepan MajuinNKRI BarengPakbowo";0;0;0;0;in;1550411018425466881;1704835366019105140;Arabizarah;https://twitter.com/Arabizarah/status/1704835366019105140
Thu Sep 21 11:32:13 +0000 2023;1704820827345273257;"Pengusaha AS Akan Hadapi Lonjakan Biaya Asuransi Kesehatan Terbesar Pada 2024 https://t.co/K5BRiivBWM";1;0;0;0;in;118646322;1704820827345273257;Bisniscom;https://twitter.com/Bisniscom/status/1704820827345273257
Thu Sep 21 11:22:46 +0000 2023;1704818445899202663;"@F_OllaJKT48 asuransi kesehatan 🙏🏻 tuh mencakup 2 2nya";0;0;0;0;in;1665357243104268288;1704764203511468530;chocoodinoo_;https://twitter.com/chocoodinoo_/status/1704818445899202663
Thu Sep 21 10:13:16 +0000 2023;1704800958390350186;"@kring_pajak contoh asuransi kesehatan dari All*anz. Yg dibayarkan perusahaan sebagai fasilitas kesehatan tambahan utk karyawan selain BP*S Kesehatan.";0;2;0;0;in;458992364;1704684763628613780;Tini6893;https://twitter.com/Tini6893/status/1704800958390350186
Thu Sep 21 09:11:43 +0000 2023;1704785467294826746;"#AIA #AIA Indonesia #Asuransi Unit Link 5 Tips self-healing Untuk Menjaga Kesehatan Mental product6 Bagaimana produk unit link terus tumbuh khususnya di masa pandemi? Yuk simak apa kata Prita Ghozi mengenai peningkatan kepercayaan terhadap produk ini.   https://t.co/zTNWUTTIV9";0;0;0;0;in;1519622250089283584;1704785467294826746;fiona99351131;https://twitter.com/fiona99351131/status/1704785467294826746
Thu Sep 21 09:08:56 +0000 2023;1704784766778884281;"Pertimbangannya resign krn dia udah merasa cukup, rumah ada, biaya sekolah anak udah ada, asuransi kesehatan dll siap. Tinggal atur gmn caranya bisa banyak waktu sama keluarga terutama anak. Dan sekarang cari penghasilan pun yg penting cukup buat sehari2 plus keperluan mendesak.";0;1;0;0;in;2983358808;1704784764606280153;SuamiJiU;https://twitter.com/SuamiJiU/status/1704784766778884281
Thu Sep 21 08:32:04 +0000 2023;1704775489846685920;"Kita gak pernah tahu apa yg akan terjadi di masa depan, apkh badan masih sehat, usaha lancar dan keluarga bisa menopang?   Bgm kalo keadaan situasi dan kondisi menjadi sulit? Hubungi kami  konsultan keuangan &amp  asuransi kesehatan whatsapp 081310964488  https://t.co/FHmJH3yiqA";0;0;1;1;in;1603780851506216960;1704775489846685920;PowerInvestindo;https://twitter.com/PowerInvestindo/status/1704775489846685920
Thu Sep 21 08:16:29 +0000 2023;1704771569086775788;"@F_OllaJKT48 Lebih ke asuransi tenaga kerja dan kesehatan mental sih la";0;0;0;0;in;1208924301329518592;1704764203511468530;Ikannpauss_;https://twitter.com/Ikannpauss_/status/1704771569086775788
Thu Sep 21 08:06:04 +0000 2023;1704768944434012386;"Tabungan Bertahun², bisa habis dalam seminggu kalo ngga punya Asuransi Kesehatan.Bukti klien ku, biaya pengobatan operasi Miom Rp85Juta, full ditanggung asuransi kesehatan Murni Miultimate Healthcare Manulife. Langsung pake Kartu. Bebas pilih Dokter bagus. Bebas pilih Rumah Sakit https://t.co/TysvZuLJnU";0;0;0;0;in;765260294;1704768944434012386;OlaLRJ;https://twitter.com/OlaLRJ/status/1704768944434012386
Thu Sep 21 07:50:42 +0000 2023;1704765080456618462;"Sahabat, kesehatan merupakan hal yang berharga. Memiliki Asuransi Kesehatan merupakan bentuk Ikhtiar untuk menjaga keuangan tetap sehat di tengah biaya kesehatan yang semakin tinggi. Pastikan Sahabat dan keluarga memiliki perlindungan Asuransi Kesehatan ya.  #IkhtiarMenjaga https://t.co/G8LXDsPhwJ";0;0;0;0;in;1346488880;1704765080456618462;TakafulKeluarga;https://twitter.com/TakafulKeluarga/status/1704765080456618462
Thu Sep 21 04:39:11 +0000 2023;1704716882425807094;"@Tini6893 Hai, Kak. Apakah yang dimaksud premi asuransi kesehatan yang dibayarkan oleh pemberi kerja?  Jika Iya, sesuai ketentuan PER-16/PJ/2016 dalam menghitung PPh Pasal 21, premi tersebut digabungkan dengan penghasilan bruto yang dibayarkan oleh pemberi kerja kepada pegawai.  Tks*Padi";0;1;0;0;in;4564565058;1704684763628613780;kring_pajak;https://twitter.com/kring_pajak/status/1704716882425807094
Thu Sep 21 04:23:16 +0000 2023;1704712878031622588;"Loker PT Asuransi Reliance    - Marketing (min. S1 Semua Jurusan) - Relidoc (Bidan/Perawat/Apoteker/Kesehatan Masyarakat/Setara) - Claim (Bidan/Perawat/Apoteker/KesMas/Setara) - Hotline (Bidan/Perawat/Apoteker/KesMas/Setara)   Cek informasi selengkapnya di https://t.co/eABcynUmTM https://t.co/7N7VijnQId";0;0;0;1;in;1333685058096361472;1704712878031622588;lokerkesehatan_;https://twitter.com/lokerkesehatan_/status/1704712878031622588
Thu Sep 21 03:54:38 +0000 2023;1704705669876846794;"Please let him decide to come or not   Pahamilah begini ya, sistem kerja kita di indo nine to five itu ga sama kaya sistem kerja orang korea, Dan sbg idol mereka udah d supply vitamin, dokter, asuransi kesehatan, dan jam kerja mereka yg ga sama kaya kita,";5;2;2;9;in;1509184677017690116;1704705669876846794;dyanayaja;https://twitter.com/dyanayaja/status/1704705669876846794
Thu Sep 21 02:24:35 +0000 2023;1704683007762891080;"Cegah Risiko Obesitas dengan Gaya Hidup Sehat dan Asuransi Kesehatan https://t.co/lgP97XvmSs";0;0;0;0;in;552523769;1704683007762891080;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1704683007762891080
Wed Sep 20 17:09:18 +0000 2023;1704543269043192221;"@ANZIMATTA Hallo kak aku dari allianz ,karena kakaknya ingin ausbildung pastinya perlu asuransi kesehatan yang mencakup hingga eropa. Di allianz sendiri ada kak yaitu plan smartlink protection prime yang coveragenya seluruh dunia kecuali AS :) kalau kakaknya mau tanya2 boleh DM atau WA yaa";0;0;0;0;in;1629031878538977280;1704448222754922843;coupleasuransi;https://twitter.com/coupleasuransi/status/1704543269043192221
Wed Sep 20 13:59:13 +0000 2023;1704495429428138492;"@moreqiel jaminan asuransi kesehatan bro";0;1;0;0;in;2504330648;1704470445091905773;hikaora;https://twitter.com/hikaora/status/1704495429428138492
Wed Sep 20 13:41:39 +0000 2023;1704491012347797911;"Pengen punya ortu berduit supaya aku bisa dibayarin asuransi kesehatan dan kuliahnya deh";0;0;0;1;in;136602788;1704491012347797911;pissfaiwy;https://twitter.com/pissfaiwy/status/1704491012347797911
Wed Sep 20 13:34:31 +0000 2023;1704489217416368137;"@aiukimaru Para donatur harus ngasih asuransi kesehatan buat nana kayaknya, kasian asam lambungnya makin sering naik nanti😭😭😭";0;0;0;0;in;1188719479598960640;1704473073406337383;AyuninaNiar;https://twitter.com/AyuninaNiar/status/1704489217416368137
Wed Sep 20 12:16:31 +0000 2023;1704469587830649103;"@vanyzella ㅤ  Bisa claim asuransi kesehatan engga ya, takut keracunan terus nanggung biaya sendiri.  ㅤ";0;0;0;0;in;2952574146;1704468450025111962;addiette;https://twitter.com/addiette/status/1704469587830649103
Wed Sep 20 11:26:41 +0000 2023;1704457046664630468;"@ngalammenfess dateng o pagi , jam 6/ jm 7 wes disana , soal dulu jam segitu antri dowo ..tes kesehatan dket tempat sim , beli map , foto copy ktp , bawak bolpen , siap uang minim 200 rb gae jaga2 .. lek pas disuruh ambil asuransi jangan mau";0;0;0;0;in;1294173128;1704454104251285550;haddoottbae;https://twitter.com/haddoottbae/status/1704457046664630468
Wed Sep 20 10:13:41 +0000 2023;1704438674010907123;"“Kris.. asuransi dibawah 200rb ada kah?”  ADA.. nihh asuransi jiwa masih dibawah 200rb bisa kok. Jangan tanya asuransi kesehatan ya 😅✌️ . Jadi kalau ditotal setorin uang 32.940.000, tp udh pasti punya aset senilai 200 juta. Bisa di buat warisan, bisa jg buat lunasin pinjol 😁✌️ https://t.co/eVIWz25k3m";0;0;0;0;in;1139364214995165189;1704438674010907123;DeaChandra10;https://twitter.com/DeaChandra10/status/1704438674010907123
Wed Sep 20 09:56:03 +0000 2023;1704434236835651858;"Jadi gini. Kalian tergiur sama iming2 produk asuransi kesehatan yang mengcover wilayah Asia.  Sudah pasti tentu saja kalian jangan berpikir bahwa semua negara di Asia bakal dicover.   Cek Polisnya. Pastiin hitam di atas putih terkait negara mana yang included/excluded";0;0;0;1;in;954188384989200384;1704434236835651858;asmurcom;https://twitter.com/asmurcom/status/1704434236835651858
Wed Sep 20 09:36:41 +0000 2023;1704429362110726630;"Ini juga dipengaruhi biaya kesehatan yang naik rata-rata 10% tiap tahun. Karena itu kamu butuh persiapin asuransi kesehatan dengan Medicare Premier yang kasih manfaat seperti jaminan rawat inap di kamar privat tanpa terpengaruh oleh inflasi medis.  Selain itu manfaat  lainnya…";0;1;0;0;in;2671648741;1704429354665787849;AstraLifeID;https://twitter.com/AstraLifeID/status/1704429362110726630
Wed Sep 20 08:26:48 +0000 2023;1704411778032234818;"Bisa nimbulin penyakit GERD karena terlalu fokus dan lupa makan😟  Resiko lainnya itu gangguan kesehatan mata, karena bisa natap layar berjam-jam  Saran MinBRIL coba pake aturan 20-20-20 ya! Bermain 20 menit, Jauhkan pandangan dari layar sekitar 20 kaki (6 meter) selama 20 detik";0;1;0;0;in;2932114099;1704408313163878676;BRILIFEID;https://twitter.com/BRILIFEID/status/1704411778032234818
Wed Sep 20 08:14:33 +0000 2023;1704408692559593601;"MinBRIL mau ngingetin aja, sesuatu yang berlebihan itu gak baik, ngegame boleh tapi kalau kelamaan juga punya resiko ganggu kesehatan kamu, lho!  Seperti gangguan tulang belakang karena duduk terlalu lama di kursi yang gak pas";0;1;0;0;in;2932114099;1704408313163878676;BRILIFEID;https://twitter.com/BRILIFEID/status/1704408692559593601
Wed Sep 20 07:42:40 +0000 2023;1704400670961647753;"Badan Urusan Rumah Tangga (BURT) DPR RI menilai Rumah Sakit (RS) Mitra Keluarga Bintaro merupakan salah satu rumah sakit yang bisa menjadi fasilitator Program Jaminan Kesehatan Utama (Jamkestama) Asuransi Jasindo, Senin (18/9/2023). #KunkerDPR https://t.co/h7HNNrjfNh";0;1;0;2;in;211415705;1704400670961647753;DPR_RI;https://twitter.com/DPR_RI/status/1704400670961647753
Wed Sep 20 07:32:30 +0000 2023;1704398109789622290;"Direktorat Harmonisasi Peraturan Perundang-undangan I memenuhi undangan dari Kementerian Keuangan untuk hadir dalam rapat dengan agenda pembahasan usulan Asuransi Kesehatan dan Jaminan Hari Tua Pegawai KPK secara daring pada Selasa, (19/09/2023). https://t.co/uXQ3MXT0Ho";0;0;0;0;in;1228248931345190912;1704398109789622290;djppkemenkumham;https://twitter.com/djppkemenkumham/status/1704398109789622290
Wed Sep 20 07:31:00 +0000 2023;1704397735355650255;"Benar2 asuransi kesehatan itu penting bgt aplgi di negara yg apa2 serba mahal ini. Syukur bgt pas lagi sakit gini punya asuransi kesehatan.";0;0;1;0;in;444485031;1704397735355650255;Crazindy;https://twitter.com/Crazindy/status/1704397735355650255
Wed Sep 20 07:29:23 +0000 2023;1704397327505694932;"Di Konferensi Pers Kinerja Industri Asuransi Jiwa Semester I 2023, AAJI menyatakan  salah satu penyebab naiknya klaim kesehatan karena tingginya tingkat  polusi udara😱  Terdapat 760 pengajuan klaim rawat inap, 8.181  pengajuan klaim rawat jalan dan 416 klaim kategori lain. https://t.co/NIDbBM9rwm";0;1;0;0;in;1405025389789859840;1704397327505694932;aaji_official;https://twitter.com/aaji_official/status/1704397327505694932
Wed Sep 20 07:27:19 +0000 2023;1704396806011207757;"Next volume cetakan jjk aturan dpt bonus asuransi kesehatan mental";0;1;0;0;in;352365206;1704396806011207757;alterrrego_;https://twitter.com/alterrrego_/status/1704396806011207757
Wed Sep 20 06:50:20 +0000 2023;1704387499290968310;"@bankmandiri Typo maksudnya mau kasih/nawarin asuransi kesehatan";0;0;0;0;in;1155815712;1704385018309804176;_danthy1;https://twitter.com/_danthy1/status/1704387499290968310
Wed Sep 20 06:42:16 +0000 2023;1704385468450926856;"Barusan dapet tlpn bilangnya dari @bankmandiri aku kasih asuransi atau apalah soal kesehatan, katanya (amit-amit) kalo masuk rumah sakit biayanya nanti ditanggung sama @bankmandiri nanti dikasih kartu kesehatannya gitu dengan limit 50jt, preett~";0;2;0;0;in;1155815712;1704385018309804176;_danthy1;https://twitter.com/_danthy1/status/1704385468450926856
Wed Sep 20 06:25:58 +0000 2023;1704381367226900673;"Sebagian besar orang berpikir kalau yang paling menakutkan dari sakit kritis adalah biaya pengobatan di RS, namun dengan adanya BPJS atau asuransi kesehatan pribadi, hal tersebut bisa meminimalisasi "damage"";0;1;0;1;in;31446868;1704378389040394680;HesKev;https://twitter.com/HesKev/status/1704381367226900673
Wed Sep 20 04:36:27 +0000 2023;1704353808573513852;"@efwebesofficial benefitnya sekalian sama bonus lembur dan asuransi kesehatan ga";0;0;0;0;in;1693305532097220608;1704325763821093262;sunyisbright;https://twitter.com/sunyisbright/status/1704353808573513852
